cat	0.0915052 -0.132941 0.015783 0.101234 0.171652 0.00820861 0.0596122 0.0408434 -0.0746032 -0.251014 -0.0571931 0.0991768 0.0429203 -0.0802532 -0.0205895 0.039395 -0.0300535 -0.025485 0.185055 0.0745589 -0.0726491 -0.00294866 -0.0782865 -0.0710254 -0.165921 -0.208118 0.0295469 0.00704925 0.0825152 0.0377235 0.142247 -0.0093454 0.0849264 0.0607751 0.0911495 -0.0177919 -0.0422808 0.026361 0.01852 -0.0963595 0.103263 -0.10413 0.107482 0.0203805 -0.0712785 -0.084013 -0.0183621 -0.142063 0.216417 0.137468 0.0963549 0.123445 -0.0726074 0.0252787 -0.0610392 -0.00472801 0.0516213 -0.0507651 -0.296691 0.0502115 -0.102343 -0.0577157 0.10192 0.108194 0.00738155 -0.0520698 0.173602 -0.0529194 -0.0256956 0.0485112 -0.119219 -0.0926071 -0.124349 0.0292149 -0.105606 -0.00797489 0.135207 0.178015 0.0156436 0.121765 -0.0317128 0.194081 -0.0541477 0.0744992 0.0223045 0.166606 -0.0351715 -0.0333494 0.139986 -0.208289 0.0169318 0.0183634 -0.200979 0.0596426 -0.0248486 0.00997986 0.0429962 -0.0421974 0.000605795 -0.0742201
banana	-0.0471356 -0.0397943 -0.000735301 0.0359852 0.192525 -0.0833358 -0.00460301 -0.0146115 -0.0765234 -0.0606295 -0.115177 -0.112272 0.102511 0.0155402 0.0519968 -0.0557781 -0.0260473 -0.190564 0.0750372 0.0339979 -0.0823454 -0.0915777 -0.156294 -0.055005 -0.0343871 0.00466334 0.0699666 -0.0226991 0.0195441 -0.0538137 0.181816 0.0630369 0.0937299 -0.0642319 0.123703 0.054281 -0.026111 0.0371656 0.193754 -0.232942 0.0510137 0.00207088 -0.0144349 -0.00731863 0.00188378 0.156089 0.119965 0.0933711 0.122063 -0.0163019 -0.120028 0.0150036 -0.111251 -0.171312 0.0757019 -0.132949 0.104268 -0.107833 -0.0402917 -0.000951542 0.00106012 -0.135679 0.124837 0.116292 -0.0518246 -0.232906 0.186005 0.0291942 0.128423 0.20352 0.0202226 -0.107635 -0.00198264 0.164635 -0.179326 0.0278745 0.225594 0.0101291 -0.041331 -0.0102791 -0.0817142 0.173149 0.0722967 0.0180833 -0.035983 -0.00807567 0.0440991 -0.0124056 0.160324 0.106997 0.12547 -0.0274898 0.0454006 0.077052 -0.0692279 0.129475 0.106682 -0.07858 -0.0379636 -0.0202115
work	0.0646276 0.0749003 -0.105 0.00750542 0.144116 0.082713 0.0177191 0.0685265 -0.0424345 0.00365617 -0.17825 -0.0740359 0.0196912 0.0783287 -0.132164 0.0204445 0.0785719 -0.161883 0.0117852 0.0163732 -0.0562444 0.0282478 -0.0710679 -0.0710892 0.0122053 -0.13399 -0.0958296 0.0105563 -0.0014178 -0.100598 0.172325 0.0799132 0.0900795 -0.00966631 0.140223 0.122864 -0.1019 -0.0220516 -0.101809 -0.000288204 0.176245 -0.116483 -0.0812542 -0.12126 0.107525 -0.0334624 0.124925 0.115658 -0.15956 0.0567183 0.0311492 -0.100758 -0.037853 -0.170626 0.0756454 0.0556076 0.0138025 -0.377545 -0.10508 -0.0599062 -0.119333 -0.00374727 0.0854672 -0.123468 -0.178863 -0.0709807 -0.0141126 -0.00416318 0.0599034 -0.0749941 0.016898 0.190675 -0.105487 0.0970086 0.0363635 0.0659294 -0.0108342 0.0640095 -0.00937474 0.0630096 0.0140018 -0.0537552 0.0559829 0.081217 -0.108996 0.0966412 -0.0496051 -0.0172888 0.115884 -0.0803395 -0.07021 0.134751 -0.319525 -0.0117676 -0.0540146 0.0380951 -0.00900155 -0.0715674 -0.0624823 -0.0663056
runner	0.114033 0.0936669 0.0579409 0.0277986 0.0572572 -0.0705798 -0.0977282 0.0261191 -0.157769 -0.173835 0.0630041 0.00369635 0.12071 -0.0930036 0.114307 0.126204 -0.0401149 -0.0187631 0.195542 0.0209512 -0.0972432 -0.0264527 0.0322582 -0.0801626 -0.117683 0.0144244 -0.00661343 0.0603624 -0.0926339 -0.163547 0.110132 0.0333025 -0.0344961 0.115866 0.0950034 -0.0123266 -0.0276588 0.0419477 0.016664 0.069381 -0.169732 0.00346636 0.242824 -0.0647275 0.107577 -0.054316 0.170077 -0.0437397 0.0274235 0.146563 -0.107687 0.000171082 -0.0906264 -0.0352255 -0.152371 0.107482 0.0118253 -0.0974919 -0.0785097 0.0276806 -0.0124556 -0.0773726 -0.0149701 -0.158144 -0.202899 -0.0116586 0.141826 0.124367 0.104034 0.0580965 0.139052 -0.085731 0.0325241 -0.0351164 0.0289687 0.129162 0.137886 0.0472421 -0.0407369 -0.127131 -0.0743911 -0.0307866 0.169526 0.151313 -0.0957398 0.0129215 -0.0493052 -0.0797635 0.085993 -0.0566714 0.152506 0.223746 -0.0799451 0.0283229 -0.126923 -0.0195205 0.193418 0.0255289 -0.0796095 -0.14168
jump	0.323325 -0.020995 0.0847829 0.0991577 0.067777 -0.0308696 -0.114119 0.0668676 -0.167065 -0.176256 -0.00233298 -0.0968292 -0.00517388 -0.00828629 0.085628 -0.0229881 -0.0543642 -0.0299053 0.208012 0.115687 -0.0292828 -0.12537 0.0902215 -0.0728379 -0.0849155 -0.141829 -0.0224055 0.109793 -0.113619 -0.137248 0.20548 0.00762621 -0.0192663 -0.0783632 0.213436 0.104211 -0.0242809 -0.0872788 -0.0322322 0.0699015 -0.0469407 -0.115254 0.151454 -0.0794791 0.0529429 -0.0823401 0.0424793 -0.0547681 0.00179003 0.137702 0.0360209 -0.101252 -0.141556 0.0157732 -0.0253905 0.0595959 0.101919 0.000835513 -0.210073 0.127061 -0.00983384 -0.0294623 0.0242249 0.00816992 -0.0308054 -0.0602078 0.0768234 -0.0814032 -0.199325 -0.0379027 0.201979 0.00875264 0.0460435 -0.0653682 -0.0591519 0.00624246 0.132294 0.0414106 -0.079817 -0.12589 -0.0684361 0.0758958 0.145242 0.0802425 0.0072331 -0.049047 0.072404 -0.0989997 0.0554987 -0.186741 0.0695026 0.126391 -0.0296157 -0.0021118 -0.0166898 -0.0429408 0.0581244 0.165861 -0.0383957 -0.103121
beautiful	0.154603 0.0523938 -0.0855445 -0.0748124 0.228187 0.0437321 -0.000193242 0.00852876 0.114618 -0.158034 -0.0748007 -0.0180764 0.107855 -0.0643647 0.0779042 -0.0843146 0.0667041 -0.0442427 0.0668375 0.0483328 -0.169814 0.160152 0.0520161 -0.104384 -0.0208445 -0.0527298 0.110499 0.0816986 0.0767203 -0.017579 0.164948 0.00710279 0.0724535 0.116499 0.104682 0.115831 -0.0873814 0.0620812 0.00179337 -0.118148 0.129167 0.0802834 -0.0162625 0.00342982 -0.0160135 0.0438764 0.194188 0.151523 0.068135 0.164004 0.0683582 -0.137845 -0.164713 -0.000132203 -0.0798231 0.0573898 0.0482327 -0.185373 -0.00700992 -0.221766 -0.0299196 -0.079637 0.00899823 0.104352 -0.0444471 -0.222235 0.0886088 -0.0457321 0.052646 0.00526483 0.0272434 -0.144491 -0.0421706 0.129213 0.221359 0.108569 -0.0280888 -0.00667011 0.0190084 -0.115209 0.0583567 0.0968945 -0.0564227 -0.0463325 -0.0278052 -0.00103348 -0.0299025 -0.0922351 0.0510375 -0.251934 -0.0532564 0.0529722 -0.104741 0.0697764 0.0284157 -0.0175901 0.133677 0.0954146 -0.14823 -0.0114328
chat	-0.0144912 -0.0824456 -0.0437218 0.0228549 0.101859 -0.0153946 -0.00786007 0.0505525 -0.167491 -0.155495 -0.166469 -0.117921 -0.0425734 -0.0999615 0.00623596 -0.007743 0.0817953 -0.0523512 0.0367005 -0.046152 0.0736858 0.0584179 -0.0599037 0.0597273 -0.135013 -0.197309 0.0991588 0.182009 -0.0347224 0.0360678 0.182352 -0.114471 -0.0183919 -0.0368984 -0.109016 0.137903 -0.116687 0.0310039 0.156579 0.0504255 0.0256561 0.0367796 -0.0167605 0.122602 -0.0304736 0.136165 0.129102 0.0274602 -0.0524942 0.12887 -0.150702 -0.0305487 -0.092481 0.147855 0.0208878 0.0813392 0.143296 -0.0662695 0.0999043 0.0878335 -0.0811789 -0.131779 0.10836 -0.0199153 -0.0540961 0.0233554 0.0111979 -0.129413 0.101361 0.0892765 0.115168 -0.0929539 0.0617109 0.178667 0.00614279 -0.0608438 0.19911 -0.134378 -0.142088 0.0108222 -0.00636217 0.0362431 -0.0272102 0.0353559 -0.150705 0.187014 -0.0462339 -0.137843 -0.012134 -0.0953329 0.0301183 0.209714 -0.245835 0.0572964 0.0235431 0.00171914 -0.0660158 0.135892 0.0469882 0.0497593
email	-0.0416603 -0.0327219 -0.0655647 0.0217817 0.146209 0.0174851 -0.043953 0.0150272 -0.0970673 -0.0136762 -0.0979657 -0.166494 -0.0302953 -0.0833108 -0.0218208 0.0481247 0.00968267 -0.115897 -0.0317607 -0.0199567 -0.0346402 0.0291757 -0.0016353 0.0300568 -0.0605535 -0.250575 0.137494 0.178866 -0.118006 -0.0491536 0.131139 -0.109028 -0.0636569 -0.0172482 0.0969069 -0.00953785 -0.156099 0.0453439 -0.0075276 0.016279 0.0417035 0.252499 -0.0557974 -0.0311389 0.0305076 0.116259 -0.0183193 -0.0476006 -0.0584269 0.0584871 -0.170633 -0.0744915 -0.0437851 0.144289 -0.0667953 -0.14264 0.106974 -0.0985175 -0.00530653 0.00626205 -0.109887 -0.164827 0.0270219 -0.0835567 -0.0803304 0.152172 0.0137138 -0.162332 0.0492367 0.0626018 0.133973 0.0907245 0.0283744 0.067264 -0.0491854 -0.15572 0.327607 -0.14112 -0.175705 -0.0557724 0.0774331 -0.0319837 0.00241831 0.114405 -0.0574242 0.148606 0.0446262 -0.0300986 -0.0963153 0.0299517 -0.0780591 0.202416 -0.172239 0.0436579 -0.13695 -0.0167671 -0.0822919 0.00609015 0.024819 -0.018934
chair	-0.0658586 -0.0331398 -0.083557 0.0630445 0.0518665 -0.0375119 -0.0140184 0.0168491 -0.146279 -0.0738112 -0.127871 -0.0548362 0.131937 -0.0421119 -0.249454 -0.00616796 0.100989 0.0565151 -0.0360697 0.0553413 -0.0854741 0.0147671 0.0363809 0.00561038 -0.0858832 0.068349 -0.128348 0.107641 -0.104274 -0.131421 0.0558715 0.0113589 0.10516 0.167111 0.354155 0.138258 -0.00223973 -0.0459997 0.182245 -0.0812437 -0.123599 -0.0414277 0.19625 -0.073845 0.0630904 -0.0816098 -0.0645071 0.0464636 -0.03399 0.0495879 0.0537466 -0.0235223 -0.00736665 -0.041653 0.0701116 -0.0692065 -0.147347 -0.106388 -0.0156609 -0.0842616 -0.0618754 -0.0867726 0.121272 -0.0715447 -0.0882785 -0.047801 0.016965 -0.0605869 0.0817404 0.0619672 0.0652308 0.116446 -0.174232 -0.0578358 -0.0949305 -0.124939 0.053853 -0.126348 -0.0413273 0.120489 -0.127985 0.0985944 -0.0499167 0.0314932 -0.0844957 -0.103836 -0.0223563 -0.0311399 0.217345 -0.0751448 -0.0492605 0.0684543 -0.257256 -0.115245 0.0137 -0.114006 0.055627 0.121171 0.00537295 -0.067385
book	0.0144241 -0.00993797 -0.00554806 -0.0140906 0.068853 0.0217788 0.0908974 0.134124 -0.0214935 -0.0635406 -0.136712 -0.093599 -0.111122 0.00786525 -0.0240068 -0.0621027 0.0883754 -0.151819 0.0860667 0.00287771 -0.0809818 -0.138985 -0.10746 0.0712352 0.123795 -0.119685 -0.0265921 0.0606153 -0.150445 -0.160933 0.0606626 -0.0122377 0.0251905 0.0142782 0.167378 0.0940579 -0.149533 -0.0329985 -0.0728785 -0.0371585 0.254944 -0.058008 0.0623891 -0.0439479 0.0993674 -0.0928731 0.0939563 0.0420539 -0.0371267 0.101083 -0.103231 -0.0358314 -0.032306 0.0797403 -0.099992 -0.0157664 0.0161927 -0.28297 -0.349407 0.00499536 -0.161665 -0.209381 0.0288752 0.0399175 -0.174689 -0.137031 0.0176987 0.00171841 -0.00539928 0.0774288 0.0350666 0.0775141 -0.0110119 0.0497608 0.0611848 0.0177798 -0.0481076 0.0119294 0.0309959 0.0296299 -0.0530142 -0.071986 -0.0061533 -0.0342326 0.0593526 0.0627742 0.00466503 -0.0795354 0.0945519 -0.0872005 -0.0340723 0.189929 -0.262338 0.0200348 -0.104351 -0.00134301 -0.0040056 -0.143463 -0.0182935 -0.114981
compelling	0.132574 -0.0309669 0.0936955 0.0681097 0.187558 0.0556233 0.0476834 0.108616 0.0329996 -0.0340076 -0.0905027 -0.0255271 0.0322752 -0.120181 -0.00856378 0.0518516 0.0829047 0.0347505 -0.110989 -0.0230436 -0.262667 0.0101052 0.0398817 -0.0427203 0.138735 0.0691093 0.0601849 0.00556908 -0.0592389 -0.0236403 0.261653 -0.114191 0.103197 0.0159467 0.0918552 0.0546587 -0.0312579 0.102804 -0.0048948 -0.0371431 0.247771 0.0696922 -0.152776 -0.014832 0.0523397 0.0113188 0.0822546 0.0579895 -0.0242904 0.179108 -0.0251551 -0.0600818 -0.0910369 0.13763 0.0352272 0.00642503 0.117348 -0.172108 -0.0620054 -0.0302226 -0.152377 -0.0128782 0.056125 0.103506 -0.0612019 -0.0125098 0.102076 -0.0290478 0.186689 -0.0695334 -0.0267912 0.193324 -0.140002 0.0319959 0.0403048 0.0827997 -0.00807987 0.0311752 0.104696 -0.0429835 0.0596764 -0.161844 0.0850359 0.00553334 -0.0547082 0.0932964 0.0953426 -0.0932859 0.0602688 -0.0186071 -0.146397 0.0651088 -0.267605 0.120876 0.164718 -0.0160577 -0.0876879 0.114791 -0.138249 -0.0716498
convincing	0.0686989 0.011176 0.0969281 0.00302291 0.107346 0.0819733 -0.0812915 0.127434 -0.0211861 -0.056759 -0.0944595 0.0350063 0.108413 -0.0825261 -0.0849719 0.0530277 0.0738644 0.0380171 -0.0955521 -0.0850474 -0.227287 -0.0230964 0.0781866 -0.107912 0.0337655 0.0535055 0.0343702 0.0243107 0.0315019 -0.0237395 0.278467 -0.0165425 0.0906005 -0.0618897 0.196419 -0.0384148 -0.0235402 0.0762483 -0.0147085 0.0131149 0.127521 0.101596 -0.0519336 -0.120888 -0.0109693 -0.0103641 0.0984633 0.129155 0.0319826 0.18758 0.0384301 0.00799594 -0.129286 0.212157 -0.11735 -0.0110002 0.0646436 -0.0565577 -0.176152 0.0123004 -0.0685228 -0.00431736 0.0452814 0.0299313 -0.0659326 -0.0607275 0.171056 0.0410443 0.173524 0.0268142 -0.0780027 0.038704 -0.197095 -0.0567226 -0.0603988 -0.0108745 0.0291067 0.0635161 0.0578937 -0.125941 0.145783 -0.059862 0.152773 0.0317533 -0.205521 0.212119 -0.0214002 -0.11861 0.0491741 -0.0506658 0.0033402 0.0470169 -0.208085 0.0982669 0.0992954 0.044707 0.0678888 0.0958847 0.00143456 -0.225524
hundred	0.0056178 0.193915 0.109702 0.0104051 0.0812529 -0.0966775 -0.0745023 -0.0550396 0.0420146 -0.144839 -0.0237634 -0.104853 0.160702 0.0680971 0.0542876 0.0686449 0.246785 -0.143523 0.102957 0.0308507 -0.0699781 -0.0699549 -0.11879 -0.087642 0.0858319 -0.0486273 -0.0689978 0.0119699 -0.0722444 -0.0607441 0.0560829 0.166851 0.0701925 0.128905 0.298342 0.0907324 -0.258238 0.112567 -0.0713277 -0.077309 0.112695 -0.0447523 -0.115967 -0.0192292 -0.0554534 -0.0222133 0.00344371 0.220126 -0.146572 0.0773973 0.0147984 -0.0864641 -0.108978 0.0127602 0.026997 0.0354206 -0.0479185 -0.059496 -0.156641 0.208841 -0.0314147 -0.0205034 0.0835063 0.0144034 -0.152721 -0.139772 -0.0473055 0.021168 0.0595535 0.0969909 0.130001 -0.0154912 0.142791 0.033601 0.10627 -0.0570106 0.072658 -0.0539204 -0.0135097 0.000854187 0.0260737 0.08571 0.0123798 0.107426 0.0389135 0.0828679 -0.110114 -0.0976019 0.13886 -0.0722358 0.0539625 0.078217 -0.0908386 0.0529471 -0.0358236 -0.0458733 -0.0273087 -0.142211 0.0386164 0.110984
very	-0.00814362 0.102708 0.0743799 0.0752502 0.210567 0.123242 0.0240944 -0.0430441 0.00904926 -0.162255 -0.0347201 0.0521342 0.111797 -0.100506 0.00945725 0.102845 0.00192685 -0.0519171 0.045015 -0.0999619 -0.0871442 -0.0199903 -0.00652719 -0.164771 -0.0346365 -0.172605 0.135583 0.067501 0.0828969 0.0261135 0.191725 0.0603684 0.0482213 0.0228496 0.149177 0.0160351 -0.0609265 0.152281 -0.0225693 -0.130039 0.0398162 0.0934124 -0.118016 -0.0863354 0.191055 -0.0926244 0.0400707 0.128128 0.0624252 0.155354 0.0383637 -0.0622646 -0.105763 -0.0791815 -0.013158 0.124185 0.0622461 -0.247141 -0.0370567 -0.00580297 -0.0329887 0.0346732 0.114346 0.0695639 0.024975 -0.198991 0.157532 -0.0254764 0.0993557 0.0148491 0.0507818 0.0770709 0.0304331 0.312656 0.121807 0.0391547 0.0265808 0.131335 0.0463845 0.0430217 -0.107829 0.0597392 0.0903941 0.0653371 -0.0535226 0.0480774 -0.00775463 -0.11563 -0.0829065 -0.172264 -0.0431272 0.0620605 -0.171451 0.0727859 0.0926351 0.0590196 0.102826 0.091674 0.0102068 -0.0878659
plane	0.104058 -0.032927 -0.0474236 0.139811 0.0834961 0.0023964 -0.107688 -0.0335209 -0.0856713 0.103136 0.00345133 0.119205 -0.11804 -0.0259671 0.0319528 0.00136817 -0.00670091 0.0821176 0.112811 0.0445771 -0.189143 -0.0544062 0.0323782 -0.0725738 -0.163937 -0.077851 0.0238163 -0.0707079 0.130331 -0.167871 0.145356 0.171403 0.101195 -0.104794 0.24765 0.0803553 -0.229943 0.0226587 -0.00762473 -0.277946 0.0203095 -0.0593113 -0.0152922 -0.0143469 0.0402642 0.0268534 -0.0310687 -0.0148618 -0.0621907 0.106536 0.0620478 0.118425 -0.081559 0.0313621 -0.00429052 0.0569688 0.062783 -0.0705778 -0.183822 0.015323 0.0696666 -0.101679 -0.0283696 0.0395036 0.00674325 -0.168809 0.047089 -0.0224935 -0.0877359 -0.0273154 0.113953 0.101227 0.00481677 0.0760875 -0.0877774 -0.0801419 0.177716 0.093642 -0.170823 0.0493804 0.121069 0.0423467 0.0346386 -0.0441882 -0.159464 -0.0648987 0.104081 -0.0889922 0.128747 0.0307856 0.0145823 0.24564 0.114505 -0.0643549 0.0677529 0.196344 -0.0210576 0.0143313 0.0212807 0.0592571
grass	0.0472682 0.0846393 0.0180918 0.0899615 0.129749 -0.081944 0.0163485 0.0694811 -0.0440467 -0.128751 -0.132195 -0.10996 0.0999912 0.0339145 0.0329889 -0.000503389 -0.0214799 0.0505382 0.241521 -0.110047 -0.0667584 0.0530893 -0.0851846 0.0409797 -0.0485075 -0.306098 -0.0782885 0.0167016 0.0605411 0.11953 0.133922 0.0579757 0.0783729 0.0263359 0.251268 0.0418398 -0.00493611 0.0716451 0.0677875 -0.122341 0.0759077 0.0291653 0.0703714 -0.0539855 -0.0567524 0.0652963 0.153239 0.0958121 0.0762143 0.085814 -0.105862 -0.00471339 -0.0220292 -0.0924209 -0.00405271 0.0273713 0.054056 -0.0672495 -0.0690275 0.0133872 -0.0434032 -0.134517 -0.0261494 -0.165649 0.0395446 -0.163392 0.197563 -0.117589 0.131235 0.0636781 -0.119829 0.0364278 0.159832 0.0127032 -0.0142017 -0.0238535 0.0856996 0.0328244 0.0589086 -0.0617642 -0.107814 0.26792 0.0472258 0.0691723 -0.00961384 -0.209809 0.107708 -0.0178099 0.19449 -0.0693216 0.116209 -0.00322997 0.0204242 0.135669 0.00853939 -0.0705479 0.0966111 0.0996346 -0.099648 -0.0126622
encode	-0.0595144 -0.0561005 -0.0603049 0.198405 0.069266 0.0764434 -0.0328852 0.0985288 0.0615105 0.128826 -0.0695464 -0.268451 0.109056 -0.200813 0.0331562 -0.0587265 0.0413992 -0.0882404 0.0663889 -0.060049 -0.102862 0.0879091 -0.18027 0.0118229 -0.0332952 -0.170751 0.0368714 -0.00329533 0.182451 -0.0306476 0.0388835 0.028721 0.112468 0.0103681 -0.0520546 0.152387 -0.0653476 -0.0474366 -0.0510929 0.136535 0.027161 0.076057 -0.0296295 -0.0301097 -0.0360875 -0.0029964 -0.0186546 -0.0781769 -0.00243046 0.193804 -0.107038 0.0844371 -0.185651 0.0518669 0.118258 0.0783119 0.114321 0.0400914 -0.0797841 0.0551601 0.00716562 -0.169647 -0.103448 0.03903 -0.14008 -0.112145 -0.0625185 -0.132803 -0.131931 -0.0100142 0.176628 0.251504 0.0741544 0.105024 -0.0605612 -0.0962729 0.201904 0.0449999 -0.0813953 0.116761 -0.06429 -0.0162216 0.0665783 0.170138 -0.0662232 0.110584 -0.000234059 0.0712247 0.0998895 -0.0985921 -0.0196386 0.0015242 -0.100408 0.0446347 0.011865 0.0302396 0.128329 0.0188173 0.0246306 -0.093491
network	-0.020078 -0.198584 0.000521545 0.0686027 0.0624326 0.109749 -0.025808 0.152889 -0.179297 -0.0354175 0.0674038 -0.107131 0.073511 -0.0232779 -0.0232708 -0.0596957 -0.0410451 -0.0678461 0.0486952 0.0266296 -0.0393328 0.131088 -0.0666067 0.0239435 -0.299687 -0.0680035 0.133607 0.100692 0.0126049 -0.0525931 0.174999 0.0357047 -0.0230115 0.150015 -0.0145882 -0.0986024 -0.168806 0.0280796 0.064136 0.0354579 0.0567214 -0.104952 -0.161454 0.104814 -0.0462462 0.0588715 0.00607169 0.0440872 -0.0892982 0.137919 -0.15056 -0.192464 0.00415911 -0.141215 -0.0453286 0.0673248 0.149014 -0.109825 0.0435737 0.0736782 -0.132334 -0.0432678 0.0868408 -0.0314744 -0.103966 0.049024 -0.00848445 -0.0123977 0.10227 0.162802 0.0981408 0.193103 0.0110784 0.0637373 0.0426618 -0.0285781 0.221476 0.0730451 -0.0944857 0.0327203 -0.0926666 0.0317965 0.0793433 0.181958 -0.109643 0.0373475 0.145786 -0.02791 0.110426 -0.0976186 -0.039189 0.15245 -0.14357 -0.0655516 -0.0510011 -0.0266685 -0.0427378 -0.0344161 0.127844 0.0965621
football	0.014742 0.0383002 0.0322341 0.0393411 -0.044203 0.1054 -0.0146391 0.064423 -0.0486807 -0.185747 0.0707009 -0.14995 -0.000363773 -0.146444 -0.0193592 0.076076 0.049486 0.0579212 0.0307508 0.0271553 -0.00769821 0.124256 0.0378314 -0.123788 -0.129375 0.0143348 -0.0161164 -0.0908931 -0.0768131 -0.135854 -0.0014613 -0.0912957 -0.0190749 0.043363 0.288236 -0.0482025 0.00339743 -0.0274941 0.143417 -0.0547507 0.043119 0.0453478 -0.000117649 -0.0630176 0.0626601 -0.095348 0.123949 -0.123523 0.205569 0.0645657 -0.0863145 -0.0954298 0.0132192 0.0825485 -0.0383564 0.176916 0.105779 -0.0417923 0.181046 0.145279 -0.186565 -0.0364051 -0.0349624 -0.0882043 -0.0700273 -0.0586995 0.0682529 -0.0216644 -0.0565582 0.0604585 -0.0554172 -0.101281 0.00749689 0.0251255 0.0975929 0.140596 0.190651 0.0544064 -0.0280783 -0.00741353 -0.0194204 0.0520039 0.119337 0.0241617 -0.123373 0.0329561 -0.0239958 -0.0456458 0.206873 -0.108687 0.158181 0.247686 -0.0656615 0.188034 -0.111306 -0.0738403 0.187743 -0.0650941 0.146869 -0.100137
man	0.104408 0.0211257 -0.0239513 -0.0706862 0.0892798 -0.11027 -0.0668892 0.0582726 0.00425686 -0.121692 -0.104384 0.1007 0.124616 -0.0672137 0.0319059 0.104344 -0.0263177 0.0224602 0.14415 0.0255573 -0.0812 0.0801969 -0.14077 -0.067682 -0.0840679 0.0505346 0.134275 0.020156 -0.0545961 0.0540444 0.233162 0.0276996 0.00398611 0.0974876 0.157886 -0.0258144 -0.0828295 0.0481638 0.0752227 -0.045568 0.0984406 0.00351117 0.0611631 -0.106126 0.199969 -0.0924852 0.172205 0.147603 0.0993783 0.132222 0.116453 -0.100502 -0.0845896 0.0613667 -0.000413062 -0.0400158 0.0794542 -0.235181 -0.268708 0.0826734 -0.00659715 -0.171597 0.10214 0.0988775 -0.11819 -0.183293 0.0940574 0.0100084 -0.0466786 0.0186751 0.0384199 -0.0624152 -0.160459 -0.046866 -0.0301439 -0.0570524 -0.0392 0.00231806 -0.124627 -0.0429898 0.101741 0.117498 0.152538 0.0278116 0.0220992 0.0347873 -0.00562904 -0.115348 0.121656 -0.158689 0.0273075 0.0438258 -0.256427 0.066652 0.0767045 0.0102961 -0.0503606 0.0698235 0.00996703 -0.0498176
facebook	0.0300517 -0.0458865 -0.0999049 -0.038342 0.188798 -0.0355863 -0.0964822 0.0980793 -0.104424 -0.0828521 -0.12225 -0.181129 -0.0833289 -0.0617995 -0.0752491 -0.0100394 0.0870865 -0.0344155 0.0576104 -0.0424815 -0.0851257 0.144922 0.0744894 -0.0563322 0.00135255 -0.154067 0.0962179 0.10559 -0.2572 0.0632231 0.019347 -0.0501421 -0.0932173 -0.0953198 0.0807915 0.0512631 -0.108296 0.0407509 -0.0061564 -0.0625893 0.0208076 0.188029 -0.0774031 0.0868811 0.0369293 0.0559622 -0.0126736 0.0664519 -0.0911293 0.0687476 -0.158576 -0.0884629 -0.0199664 0.0246836 0.0115527 -0.0478595 0.118955 -0.021748 -0.00899559 0.0625208 -0.166387 -0.188176 -0.114709 -0.0116497 -0.107664 0.142935 0.0423633 -0.0966451 -0.0198766 0.0443458 0.167959 -0.0662361 -0.0440156 0.113749 0.00887259 -0.0265217 0.348218 -0.113061 -0.151992 -0.0528671 0.122044 0.0134129 -0.0113577 0.210468 0.0111674 0.12881 0.142289 -0.0775683 0.0214876 0.0808064 -0.0721211 0.0833155 -0.169511 0.041291 -0.033177 -0.126803 -0.0739902 0.0308151 0.0496905 -0.0257242
window	0.0315202 0.0404375 0.0139858 0.132716 0.00302803 -0.0310411 0.0416444 -0.0405456 -0.0731822 0.027208 -0.0655252 -0.000365069 -0.14057 -0.117926 -0.0568192 -0.125675 0.0227183 0.0131367 0.0802271 0.182432 0.0605679 0.040528 -0.0667937 -0.1644 -0.0718837 -0.183184 0.0868432 0.136533 -0.118806 -0.048071 0.0303849 0.0129406 0.0120929 0.0392215 0.0809755 -0.0700731 -0.0248616 0.10272 0.191369 -0.112031 0.0232079 0.102139 -0.00137888 -0.164922 -0.0823312 -0.0188238 0.0671894 0.168778 -0.189678 0.158824 0.0602952 0.162511 -0.031937 0.0339742 0.098739 0.0625138 0.146424 -0.0502612 -0.0297692 -0.145586 -0.226426 -0.058057 0.0368759 -0.0368181 -0.107676 -0.017289 -0.028891 -0.175966 -0.0612577 -0.105415 0.0510607 0.0079413 -0.0352829 0.0527341 0.0209302 -0.121578 0.276786 -0.00252187 -0.0851156 -0.0882586 -0.14098 0.110887 -0.119014 0.0741548 0.0281311 0.170504 0.048299 0.0379314 -0.01889 -0.0512043 -0.0966329 0.207756 -0.135513 -0.00986866 -0.107924 0.0297196 -0.02101 0.18992 -0.0970004 -0.015429
